"117","475953","3896607"
"110","524226","3896608"
"119","578197","3896609"
"939","4738489","3896610"
"4081","23984779","3896611"
"115","675199","3896612"
"126","1458431","3896613"
"111","683288","3896614"
"162","999251","3896615"
"180","1020755","3896616"
"417","2402711","3896617"
"6059","40379462","3896618"
"49","222974","3896619"
"126","727792","3896620"
"231","1187893","3896621"
"2016","10855320","3896622"
"117","602148","3896623"
"6786","46149504","3896624"
"13076","126896791","3896625"
"840","4408253","3896626"
"921","5082064","3896627"
"2141","8614560","3896628"
"468","3683728","3896629"
"1116","6707081","3896630"
"125","529819","3896631"
"347","2086964","3896632"
"153","880537","3896633"
"181","1149622","3896634"
"6190","37093686","3896635"
"476","3176237","3896636"
"1316","6146139","3896637"
"1266","8319573","3896638"
"539","2543463","3896639"
"430","2059648","3896640"
"44","244372","3896641"
"66","283991","3896642"
"345","1871918","3896643"
"222","1075099","3896644"
"5198","32387366","3896645"
"237","1459582","3896646"
"82","409595","3896647"
"245","1374088","3896648"
"605","3331520","3896649"
"253","1383854","3896650"
"132","827166","3896651"
"192","971730","3896652"
"3288","20936140","3896653"
"78","335615","3896654"
"67","353821","3896655"
"3460","18733371","3896656"
"2993","13200694","3896657"
"3249","18425104","3896658"
"7632","46642007","3896659"
"11984","78536870","3896660"
"1541","9288307","3896661"
"29227","228310982","3896662"
"1349","7510875","3896663"
"1934","9927334","3896664"
"5688","32814887","3896665"
"2840","15291519","3896666"
"906","3733062","3896667"
"4921","28393032","3896668"
"284","2374863","3896669"
"385","2211020","3896670"
"245","1374088","3896671"
"605","3331520","3896672"
"29227","228310982","3896673"
"5670","35962794","3896674"
"2994","17122210","3896675"
"2719","11889417","3896676"
"1101","6102819","3896677"
"417","2402711","3896678"
"1120","5888111","3896679"
"11984","78536870","3896680"
"71473","497867825","3896681"
"1351","7267799","3896682"
"139","733784","3896683"
"2586","17794904","3896684"
"824","3323467","3896685"
"232","1538601","3896686"
"164","787051","3896687"
"396","2149470","3896688"
"284","2374863","3896689"
"141","733277","3896690"
"289","1664611","3896691"
"117","475953","3896692"
"110","524226","3896693"
"119","578197","3896694"
"939","4738489","3896695"
"4081","23984779","3896696"
"115","675199","3896697"
"126","1458431","3896698"
"111","683288","3896699"
"162","999251","3896700"
"180","1020755","3896701"
"417","2402711","3896702"
"6059","40379462","3896703"
"49","222974","3896704"
"126","727792","3896705"
"231","1187893","3896706"
"2016","10855320","3896707"
"117","602148","3896708"
"6786","46149504","3896709"
"13076","126896791","3896710"
"840","4408253","3896711"
"921","5082064","3896712"
"2141","8614560","3896713"
"468","3683728","3896714"
"1116","6707081","3896715"
"125","529819","3896716"
"347","2086964","3896717"
"153","880537","3896718"
"181","1149622","3896719"
"6190","37093686","3896720"
"476","3176237","3896721"
"1316","6146139","3896722"
"1266","8319573","3896723"
"539","2543463","3896724"
"430","2059648","3896725"
"44","244372","3896726"
"66","283991","3896727"
"345","1871918","3896728"
"222","1075099","3896729"
"5198","32387366","3896730"
"237","1459582","3896731"
"82","409595","3896732"
"245","1374088","3896733"
"605","3331520","3896734"
"253","1383854","3896735"
"132","827166","3896736"
"192","971730","3896737"
"3288","20936140","3896738"
"78","335615","3896739"
"67","353821","3896740"
"3460","18733371","3896741"
"2993","13200694","3896742"
"3249","18425104","3896743"
"7632","46642007","3896744"
"11984","78536870","3896745"
"1541","9288307","3896746"
"29227","228310982","3896747"
"1349","7510875","3896748"
"1934","9927334","3896749"
"5688","32814887","3896750"
"2840","15291519","3896751"
"906","3733062","3896752"
"4921","28393032","3896753"
"284","2374863","3896754"
"385","2211020","3896755"
"245","1374088","3896756"
"605","3331520","3896757"
"29227","228310982","3896758"
"5670","35962794","3896759"
"2994","17122210","3896760"
"2719","11889417","3896761"
"1101","6102819","3896762"
"417","2402711","3896763"
"1120","5888111","3896764"
"29878","126904140","3896765"
"11984","78536870","3896766"
"807","3565493","3896767"
"224","596683","3896768"
"426","1729795","3896769"
"674","2872132","3896770"
"271","846622","3896771"
"218","833896","3896772"
"569","1964819","3896773"
"256","853185","3896774"
"176","616432","3896775"
"420","1544628","3896776"
"232","930944","3896777"
"145","473045","3896778"
"210","698454","3896779"
"620","2694740","3896780"
"1776","6823095","3896781"
"161","673064","3896782"
"230","848293","3896783"
"203","778260","3896784"
"368","2074150","3896785"
"228","910023","3896786"
"30","124736","3896787"
"221","921093","3896788"
"371","1390396","3896789"
"1076","4778345","3896790"
"102","309711","3896791"
"374","1254264","3896792"
"186","637383","3896793"
"1630","6753173","3896794"
"284","1300233","3896795"
"1855","9123394","3896796"
"272","1160907","3896797"
"740","3092511","3896798"
"697","2738468","3896799"
"1103","4694203","3896800"
"380","1475156","3896801"
"733","3275636","3896802"
"168","560048","3896803"
"444","1560011","3896804"
"248","896934","3896805"
"190","768166","3896806"
"1263","5570026","3896807"
"431","1757238","3896808"
"223","1077293","3896809"
"257","1477438","3896810"
"830","3747123","3896811"
"520","2300408","3896812"
"156","564718","3896813"
"137","568489","3896814"
"87","284684","3896815"
"438","1361470","3896816"
"438","1403916","3896817"
"1951","10218858","3896818"
"253","1046739","3896819"
"130","479584","3896820"
"303","1112256","3896821"
"536","2236344","3896822"
"379","1624376","3896823"
"301","1185371","3896824"
"304","1077747","3896825"
"1312","7434274","3896826"
"167","444164","3896827"
"70","260714","3896828"
"3728","16020976","3896829"
"3598","14467905","3896830"
"2096","8198538","3896831"
"3901","18933337","3896832"
"3806","19342252","3896833"
"1809","7199706","3896834"
"3260","14316366","3896835"
"1752","6252298","3896836"
"2274","8320643","3896837"
"3580","13323730","3896838"
"2744","11934980","3896839"
"804","3351716","3896840"
"2516","9915606","3896841"
"256","853185","3896842"
"680","2809747","3896843"
"303","1112256","3896844"
"536","2236344","3896845"
"3260","14316366","3896846"
"2302","12187348","3896847"
"2926","11381102","3896848"
"1733","6891597","3896849"
"918","3659561","3896850"
"371","1390396","3896851"
"810","3462906","3896852"
"29878","126904140","3896853"
"3806","19342252","3896854"
"807","3565493","3896855"
"224","596683","3896856"
"426","1729795","3896857"
"674","2872132","3896858"
"271","846622","3896859"
"218","833896","3896860"
"569","1964819","3896861"
"256","853185","3896862"
"176","616432","3896863"
"420","1544628","3896864"
"232","930944","3896865"
"145","473045","3896866"
"210","698454","3896867"
"620","2694740","3896868"
"1776","6823095","3896869"
"161","673064","3896870"
"230","848293","3896871"
"203","778260","3896872"
"368","2074150","3896873"
"228","910023","3896874"
"30","124736","3896875"
"221","921093","3896876"
"371","1390396","3896877"
"1076","4778345","3896878"
"102","309711","3896879"
"374","1254264","3896880"
"186","637383","3896881"
"1630","6753173","3896882"
"284","1300233","3896883"
"1855","9123394","3896884"
"272","1160907","3896885"
"740","3092511","3896886"
"697","2738468","3896887"
"1103","4694203","3896888"
"380","1475156","3896889"
"733","3275636","3896890"
"168","560048","3896891"
"444","1560011","3896892"
"248","896934","3896893"
"190","768166","3896894"
"1263","5570026","3896895"
"431","1757238","3896896"
"223","1077293","3896897"
"257","1477438","3896898"
"830","3747123","3896899"
"520","2300408","3896900"
"156","564718","3896901"
"137","568489","3896902"
"87","284684","3896903"
"438","1361470","3896904"
"438","1403916","3896905"
"1951","10218858","3896906"
"253","1046739","3896907"
"130","479584","3896908"
"303","1112256","3896909"
"536","2236344","3896910"
"379","1624376","3896911"
"301","1185371","3896912"
"304","1077747","3896913"
"1312","7434274","3896914"
"167","444164","3896915"
"70","260714","3896916"
"3728","16020976","3896917"
"3598","14467905","3896918"
"2096","8198538","3896919"
"3901","18933337","3896920"
"3806","19342252","3896921"
"1809","7199706","3896922"
"3260","14316366","3896923"
"1752","6252298","3896924"
"2274","8320643","3896925"
"3580","13323730","3896926"
"2744","11934980","3896927"
"804","3351716","3896928"
"2516","9915606","3896929"
"256","853185","3896930"
"680","2809747","3896931"
"303","1112256","3896932"
"536","2236344","3896933"
"3260","14316366","3896934"
"2302","12187348","3896935"
"2926","11381102","3896936"
"1733","6891597","3896937"
"918","3659561","3896938"
"371","1390396","3896939"
"810","3462906","3896940"
"3806","19342252","3896941"
"115452","706153532","3896942"
"2701","10220021","3896943"
"36","117482","3896944"
"3310","12543391","3896945"
"841","2950021","3896946"
"109","414898","3896947"
"330","1580500","3896948"
"354","1030982","3896949"
"484","1460358","3896950"
"36","114970","3896951"
"270","842785","3896952"
"55","164364","3896953"
"69","284851","3896954"
"14","44523","3896955"
"1018","3648681","3896956"
"4231","14541526","3896957"
"113","378127","3896958"
"50","166056","3896959"
"38","148585","3896960"
"52","210930","3896961"
"24","97689","3896962"
"82","264525","3896963"
"398","1278935","3896964"
"10466","47565759","3896965"
"84","251732","3896966"
"47","123740","3896967"
"2895","10409323","3896968"
"46","139686","3896969"
"12308","59634035","3896970"
"38522","373223676","3896971"
"945","4076021","3896972"
"719","2356206","3896973"
"2755","9128782","3896974"
"947","3083914","3896975"
"2550","11695038","3896976"
"53","104893","3896977"
"59","221114","3896978"
"65","194576","3896979"
"45","251928","3896980"
"5784","24584696","3896981"
"114","409376","3896982"
"2346","8067406","3896983"
"1675","6503792","3896984"
"901","3430790","3896985"
"489","1779737","3896986"
"20","74790","3896987"
"36","144643","3896988"
"443","1609899","3896989"
"166","533633","3896990"
"86","318841","3896991"
"7741","35138808","3896992"
"45","232414","3896993"
"372","1138701","3896994"
"572","2033670","3896995"
"572","1999157","3896996"
"37","99318","3896997"
"5994","28401582","3896998"
"14","51336","3896999"
"5","20425","3897000"
"4859","18117013","3897001"
"543","1495856","3897002"
"3260","11338987","3897003"
"4530","15841770","3897004"
"11899","52767105","3897005"
"20049","94772843","3897006"
"970","3178368","3897007"
"60428","465984928","3897008"
"999","3200076","3897009"
"1879","6197825","3897010"
"5675","20180909","3897011"
"4225","15914714","3897012"
"851","2975789","3897013"
"5176","18617547","3897014"
"484","1460358","3897015"
"575","2015036","3897016"
"372","1138701","3897017"
"572","2033670","3897018"
"60428","465984928","3897019"
"10219","46600412","3897020"
"4021","13969605","3897021"
"2861","9473636","3897022"
"801","2620731","3897023"
"398","1278935","3897024"
"1063","3900609","3897025"
"20049","94772843","3897026"
"87910","486862139","3897027"
"2120","7410958","3897028"
"22","71168","3897029"
"2627","9596427","3897030"
"61","215276","3897031"
"101","259385","3897032"
"247","696011","3897033"
"352","1051314","3897034"
"22","50039","3897035"
"202","550548","3897036"
"30","80836","3897037"
"49","179363","3897038"
"12","31163","3897039"
"747","2507960","3897040"
"3241","10056337","3897041"
"72","208289","3897042"
"40","137904","3897043"
"23","65223","3897044"
"22","93139","3897045"
"54","132475","3897046"
"305","922947","3897047"
"8654","36702911","3897048"
"60","180301","3897049"
"2094","6786935","3897050"
"25","65040","3897051"
"22","53295","3897052"
"9982","46136588","3897053"
"28355","242134192","3897054"
"566","2194842","3897055"
"515","1445443","3897056"
"2060","6380069","3897057"
"737","2210270","3897058"
"1886","8494507","3897059"
"40","78843","3897060"
"28","82561","3897061"
"31","92587","3897062"
"33","156697","3897063"
"4327","17101347","3897064"
"63","199902","3897065"
"1948","6304762","3897066"
"1228","4243880","3897067"
"675","2195649","3897068"
"293","870604","3897069"
"15","48863","3897070"
"33","123298","3897071"
"341","1157307","3897072"
"106","263115","3897073"
"54","181091","3897074"
"6171","26553896","3897075"
"29","97751","3897076"
"266","766797","3897077"
"432","1329543","3897078"
"414","1331673","3897079"
"29","71730","3897080"
"4738","21885571","3897081"
"3618","12188351","3897082"
"2263","6966418","3897083"
"3326","10578619","3897084"
"9093","38715909","3897085"
"16153","72690484","3897086"
"660","1837886","3897087"
"45911","311839639","3897088"
"727","2083343","3897089"
"1286","3701328","3897090"
"4137","13233634","3897091"
"3166","10725976","3897092"
"547","1497626","3897093"
"3807","12251179","3897094"
"352","1051314","3897095"
"415","1337263","3897096"
"266","766797","3897097"
"432","1329543","3897098"
"45911","311839639","3897099"
"7852","34623958","3897100"
"2963","9333801","3897101"
"2113","6527670","3897102"
"569","1577918","3897103"
"62","112828","3897104"
"305","922947","3897105"
"780","2664657","3897106"
"16153","72690484","3897107"
"13970","80456113","3897108"
"310","1133761","3897109"
"494","2261392","3897110"
"155","851522","3897111"
"23","97997","3897112"
"55","153941","3897113"
"56","164872","3897114"
