"2.3060839","48.8038635","500002"
"2.3063668","48.8038594","500003"
"2.3105805","48.8038232","500004"
"2.3097482","48.8038519","500005"
"2.311135","48.803852","500006"
"2.310742","48.8038533","500007"
"2.3037413","48.8038776","500008"
"2.3075303","48.8038729","500009"
"2.3088909","48.8038578","500010"
"2.3109553","48.803858","500011"
"2.3063306","48.8038758","500012"
"2.3098772","48.8038622","500013"
"2.3068233","48.8038798","500014"
"2.3061655","48.8038862","500015"
"2.305142","48.803889","500016"
"2.3086048","48.8038888","500017"
"2.3069944","48.803889","500018"
"2.3104992","48.8038575","500019"
"2.3039069","48.8039022","500020"
"2.3032772","48.8039037","500021"
"2.3048784","48.8039113","500022"
"2.3034044","48.8039072","500023"
"2.3061241","48.8039065","500024"
"2.3074556","48.8039057","500025"
"2.310649","48.8038919","500026"
"2.3088083","48.803893","500027"
"2.3097909","48.8038969","500028"
"2.306375","48.8039185","500029"
"2.3110014","48.8039038","500030"
"2.3500059","48.9085239","500031"
"2.3512036","48.9085289","500032"
"2.3503584","48.9085308","500033"
"2.3505878","48.9085336","500034"
"2.3470352","48.9085337","500035"
"2.3467061","48.908537","500036"
"2.3501116","48.9085387","500037"
"2.351454","48.9085424","500038"
"2.3472387","48.9085449","500039"
"2.3489899","48.9085455","500040"
"2.3469633","48.9085502","500041"
"2.3502684","48.9085519","500042"
"2.3478446","48.9085523","500043"
"2.3504818","48.9085585","500044"
"2.3500231","48.9085588","500045"
"2.3462253","48.9085604","500046"
"2.3471746","48.9085604","500047"
"2.3465794","48.9085623","500048"
"2.3488932","48.9085675","500049"
"2.347768","48.9085676","500050"
"2.3468882","48.9085677","500051"
"2.3501247","48.9085703","500052"
"2.3470995","48.908578","500053"
"2.3503889","48.9085806","500054"
"2.3468147","48.9085853","500055"
"2.3500392","48.90859","500056"
"2.351192","48.9085921","500057"
"2.3470197","48.9085955","500058"
"2.3467528","48.9085994","500059"
"2.3462454","48.9086015","500060"
"2.3502989","48.9086016","500061"
"2.3513822","48.9086017","500062"
"2.3478713","48.9086105","500063"
"2.3466127","48.9086128","500064"
