"2.52155","48.842258","1000002"
"2.520734","48.836778","1000003"
"2.5199214","48.8467948","1000004"
"2.523707","48.841562","1000005"
"2.524037","48.843916","1000006"
"2.521669","48.828884","1000007"
"2.528425","48.838074","1000008"
"2.529676","48.839604","1000009"
"2.517088","48.846701","1000010"
"2.514732","48.840249","1000011"
"2.529717","48.843679","1000012"
"2.536538","48.841636","1000013"
"2.520293","48.837664","1000014"
"2.521183","48.838494","1000015"
"2.523079","48.842664","1000016"
"2.515951","48.847883","1000017"
"2.518083","48.843543","1000018"
"2.525499","48.841737","1000019"
"2.5158875","48.8483783","1000020"
"2.526003","48.835629","1000021"
"2.520136","48.832589","1000022"
"2.51275","48.842678","1000023"
"2.513063","48.84123","1000024"
"2.521301","48.840134","1000025"
"2.52003","48.837543","1000026"
"2.522482","48.839584","1000027"
"2.525383","48.835217","1000028"
"2.527239","48.842642","1000029"
"2.52469","48.840989","1000030"
"2.517974","48.840419","1000031"
"2.520738","48.839864","1000032"
"2.51509","48.828535","1000033"
"2.524429","48.832225","1000034"
"2.519603","48.838828","1000035"
"2.51819","48.844302","1000036"
"2.531121","48.839087","1000037"
"2.527391","48.832482","1000038"
"2.531672","48.837708","1000039"
"2.53423","48.842655","1000040"
"2.520415","48.8423631","1000041"
"2.519464","48.834339","1000042"
"2.521375","48.830925","1000043"
"2.514685","48.849509","1000044"
"2.520757","48.837351","1000045"
"2.5190576","48.8470776","1000046"
"2.523874","48.844615","1000047"
"2.519596","48.829333","1000048"
"2.528452","48.837763","1000049"
"2.52793","48.841731","1000050"
"2.535481","48.843586","1000051"
"2.526765","48.846229","1000052"
"2.529307","48.840612","1000053"
"2.512082","48.846639","1000054"
"2.521108","48.838664","1000055"
"2.515883","48.846083","1000056"
"2.516848","48.848445","1000057"
"2.520039","48.843871","1000058"
"2.516207","48.830315","1000059"
"2.516098","48.846543","1000060"
"2.525212","48.833658","1000061"
"2.515646","48.841635","1000062"
"2.533615","48.840939","1000063"
"2.530479","48.84092","1000064"
"2.517986","48.841013","1000065"
"2.51675","48.843049","1000066"
"2.531865","48.841146","1000067"
"2.521948","48.844233","1000068"
"2.533394","48.842033","1000069"
"2.518239","48.836143","1000070"
"2.523332","48.833529","1000071"
"2.534528","48.842285","1000072"
"2.52458","48.836362","1000073"
"2.520851","48.843283","1000074"
"2.514462","48.842099","1000075"
"2.512998","48.846786","1000076"
"2.524639","48.8457212","1000077"
"2.525696","48.830043","1000078"
"2.519086","48.837056","1000079"
"2.524644","48.843946","1000080"
"2.513278","48.846486","1000081"
"2.519583","48.842498","1000082"
"2.528134","48.843329","1000083"
"2.514447","48.844773","1000084"
"2.516918","48.847505","1000085"
"2.520543","48.836205","1000086"
"2.518641","48.848314","1000087"
"2.516926","48.843233","1000088"
"2.521861","48.837737","1000089"
"2.533299","48.838614","1000090"
"2.518994","48.837269","1000091"
"2.52662","48.837905","1000092"
"2.516803","48.849657","1000093"
"2.512919","48.843665","1000094"
"2.528769","48.839692","1000095"
"2.518328","48.840422","1000096"
"2.521891","48.842667","1000097"
"2.515755","48.845985","1000098"
"2.518784","48.847196","1000099"
"2.5196983","48.843601","1000100"
"2.509067","48.82861","1000101"
"2.530124","48.838868","1000102"
"2.529197","48.838871","1000103"
"2.5184149","48.8475974","1000104"
"2.514506","48.841692","1000105"
"2.530309","48.842941","1000106"
"2.524873","48.844143","1000107"
"2.512581","48.842919","1000108"
"2.519376","48.831739","1000109"
"2.522303","48.833827","1000110"
"2.514488","48.846076","1000111"
"2.522973","48.84086","1000112"
"2.525233","48.84162","1000113"
"2.52131","48.836398","1000114"
"2.527069","48.836799","1000115"
"2.51795","48.848016","1000116"
"2.514709","48.84044","1000117"
"2.51794","48.842811","1000118"
"2.516236","48.837986","1000119"
"2.523763","48.830142","1000120"
"2.515828","48.843112","1000121"
"2.534714","48.843036","1000122"
"2.525025","48.835294","1000123"
"2.517883","48.844684","1000124"
"2.524154","48.844825","1000125"
"2.5176467","48.8402339","1000126"
"2.530783","48.841919","1000127"
"2.512769","48.828099","1000128"
"2.52416","48.831954","1000129"
"2.536844","48.838627","1000130"
"2.514951","48.843292","1000131"
"2.525736","48.842946","1000132"
"2.520775","48.840619","1000133"
"2.531864","48.838102","1000134"
"2.534812","48.839064","1000135"
"2.518522","48.837439","1000136"
"2.527385","48.83575","1000137"
"2.520687","48.830145","1000138"
"2.523292","48.845348","1000139"
"2.520359","48.836082","1000140"
"2.5182217","48.8366609","1000141"
"2.528078","48.83509","1000142"
"2.520607","48.83755","1000143"
"2.528044","48.83749","1000144"
"2.528592","48.841647","1000145"
"2.534467","48.84165","1000146"
"2.528393","48.844029","1000147"
"2.526814","48.83867","1000148"
"2.512516","48.84789","1000149"
"2.520897","48.839625","1000150"
"2.512967","48.845099","1000151"
"2.515669","48.847744","1000152"
"2.518365","48.844689","1000153"
"2.5295","48.841671","1000154"
"2.513681","48.847985","1000155"
"2.52577","48.835087","1000156"
"2.520125","48.832187","1000157"
"2.520312","48.833359","1000158"
"2.514786","48.8432479","1000159"
"2.515482","48.830526","1000160"
"2.520073","48.84065","1000161"
"2.515722","48.842063","1000162"
"2.524306","48.833676","1000163"
"2.525002","48.835368","1000164"
"2.518431","48.836998","1000165"
"2.520997","48.8464982","1000166"
"2.535274","48.84282","1000167"
"2.523881","48.838884","1000168"
"2.521114","48.844782","1000169"
"2.514127","48.843543","1000170"
"2.514298","48.846615","1000171"
"2.524945","48.843628","1000172"
"2.528523","48.835022","1000173"
"2.525826","48.847494","1000174"
"2.530648","48.829326","1000175"
"2.520071","48.844016","1000176"
"2.527166","48.840228","1000177"
"2.512945","48.844348","1000178"
"2.515411","48.848822","1000179"
"2.520986","48.837799","1000180"
"2.526066","48.836873","1000181"
"2.522896","48.846351","1000182"
"2.520688","48.837648","1000183"
"2.523638","48.843083","1000184"
"2.517009","48.838893","1000185"
"2.522344","48.837093","1000186"
"2.514216","48.848046","1000187"
"2.514202","48.843966","1000188"
"2.530026","48.840408","1000189"
"2.523936","48.834679","1000190"
"2.52275","48.84379","1000191"
"2.515346","48.850491","1000192"
"2.518301","48.836418","1000193"
"2.513657","48.829566","1000194"
"2.51634","48.846403","1000195"
"2.525485","48.840949","1000196"
"2.515804","48.843809","1000197"
"2.515735","48.838846","1000198"
"2.531001","48.840157","1000199"
"2.536175","48.841566","1000200"
"2.517137","48.84259","1000201"
"2.522797","48.843882","1000202"
"2.524185","48.833218","1000203"
"2.532533","48.843037","1000204"
"2.523793","48.841672","1000205"
"2.523947","48.839844","1000206"
"2.521553","48.836959","1000207"
"2.526593","48.836354","1000208"
"2.5194123","48.8337987","1000209"
"2.514585","48.841675","1000210"
"2.516621","48.84075","1000211"
"2.513543","48.839862","1000212"
"2.527142","48.835038","1000213"
"2.517791","48.847233","1000214"
"2.52713","48.844969","1000215"
"2.5144224","48.8482134","1000216"
"2.530368","48.840469","1000217"
"2.528129","48.843521","1000218"
"2.515687","48.839677","1000219"
"2.517974","48.846584","1000220"
"2.519066","48.830205","1000221"
"2.520307","48.847375","1000222"
"2.516534","48.843832","1000223"
"2.521822","48.83763","1000224"
"2.523582","48.843006","1000225"
"2.532257","48.838151","1000226"
"2.535462","48.839216","1000227"
"2.519183","48.842058","1000228"
"2.527206","48.835767","1000229"
"2.522429","48.832412","1000230"
"2.521166","48.841369","1000231"
"2.520635","48.836558","1000232"
"2.5195228","48.8468278","1000233"
"2.52273","48.840319","1000234"
"2.516523","48.844292","1000235"
"2.520978","48.829338","1000236"
"2.5289","48.838294","1000237"
"2.517061","48.847002","1000238"
"2.535937","48.842618","1000239"
"2.53079","48.842227","1000240"
"2.52928","48.84053","1000241"
"2.512231","48.844363","1000242"
"2.518623","48.83261","1000243"
